cell_id,method,new_class_count,k_shot,receiver,seed,scenario,baseline_method,comparison_relation,old_acc_before_increment,baseline_old_acc_before_increment,delta_old_acc_before_increment,old_acc_after_increment,baseline_old_acc_after_increment,delta_old_acc_after_increment,seen_new_acc,baseline_seen_new_acc,delta_seen_new_acc,H_old_new,baseline_H_old_new,delta_H_old_new,candidate_average_forgetting,baseline_candidate_average_forgetting,delta_candidate_average_forgetting,min_old_class_acc,baseline_min_old_class_acc,delta_min_old_class_acc
rx_8_8__seed_713101__new_3__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,3,5,8-8,713101,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.85,0.85,0.0,0.16666666666666666,0.85,-0.6833333333333333,0.3333333333333333,0.0,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.6833333333333333,0.0,0.6833333333333333,0.0,0.25,-0.25
rx_8_8__seed_713101__new_3__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,3,5,8-8,713101,leo_rain_weak,csil_official_repo,strict_same_cell,0.85,0.85,0.0,0.0,0.85,-0.85,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.25,-0.25
rx_8_8__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,1,1,8-8,713102,leo_clear_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,1,1,8-8,713102,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,1,1,8-8,713102,leo_rain_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,10,8-8,713102,leo_clear_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,10,8-8,713102,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,10,8-8,713102,leo_rain_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,20,8-8,713102,leo_clear_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,20,8-8,713102,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,20,8-8,713102,leo_rain_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,5,8-8,713102,leo_clear_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,5,8-8,713102,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,5,8-8,713102,leo_rain_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,1.0,0.0,1.0,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_1,mopc_hr_official_repo_cvs_adapter,25,1,8-8,713102,leo_clear_weak,mopc_hr_official_repo,strict_same_cell,0.85,0.85,0.0,0.8333333333333334,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666607,0.016666666666666607,0.0,0.15,0.15,0.0
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_1,mopc_hr_official_repo_cvs_adapter,25,1,8-8,713102,leo_low_elev_weak,mopc_hr_official_repo,strict_same_cell,0.85,0.85,0.0,0.8583333333333333,0.8166666666666667,0.04166666666666663,0.004,0.008,-0.004,0.007962891379976808,0.015844785772029104,-0.007881894392052296,-0.008333333333333304,0.033333333333333326,-0.04166666666666663,0.45,0.4,0.04999999999999999
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_1,mopc_hr_official_repo_cvs_adapter,25,1,8-8,713102,leo_rain_weak,mopc_hr_official_repo,strict_same_cell,0.85,0.85,0.0,0.825,0.8333333333333334,-0.008333333333333415,0.014,0.016,-0.002,0.027532777115613825,0.03139717425431711,-0.0038643971387032836,0.025000000000000022,0.016666666666666607,0.008333333333333415,0.15,0.2,-0.05000000000000002
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_10,mopc_hr_official_repo_cvs_adapter,25,10,8-8,713102,leo_clear_weak,mopc_hr_official_repo,strict_same_cell,0.85,0.85,0.0,0.5833333333333334,0.5166666666666667,0.06666666666666665,0.33,0.332,-0.0020000000000000018,0.42153284671532854,0.4042419481539671,0.017290898561361456,0.2666666666666666,0.33333333333333326,-0.06666666666666665,0.0,0.0,0.0
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_10,mopc_hr_official_repo_cvs_adapter,25,10,8-8,713102,leo_low_elev_weak,mopc_hr_official_repo,strict_same_cell,0.85,0.85,0.0,0.5166666666666667,0.44166666666666665,0.07500000000000007,0.284,0.29,-0.006000000000000005,0.3665278934221482,0.3501138952164009,0.016413998205747293,0.33333333333333326,0.4083333333333333,-0.07500000000000007,0.0,0.0,0.0
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_10,mopc_hr_official_repo_cvs_adapter,25,10,8-8,713102,leo_rain_weak,mopc_hr_official_repo,strict_same_cell,0.85,0.85,0.0,0.49166666666666664,0.5,-0.00833333333333336,0.248,0.276,-0.028000000000000025,0.3296980621901757,0.3556701030927835,-0.025972040902607796,0.35833333333333334,0.35,0.00833333333333336,0.0,0.0,0.0
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_20,mopc_hr_official_repo_cvs_adapter,25,20,8-8,713102,leo_clear_weak,mopc_hr_official_repo,strict_same_cell,0.85,0.85,0.0,0.4,0.44166666666666665,-0.04166666666666663,0.456,0.44,0.016000000000000014,0.42616822429906537,0.44083175803402647,-0.014663533734961098,0.44999999999999996,0.4083333333333333,0.04166666666666663,0.0,0.0,0.0
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_20,mopc_hr_official_repo_cvs_adapter,25,20,8-8,713102,leo_low_elev_weak,mopc_hr_official_repo,strict_same_cell,0.85,0.85,0.0,0.475,0.4,0.07499999999999996,0.348,0.332,0.01599999999999996,0.40170109356014577,0.3628415300546448,0.03885956350550096,0.375,0.44999999999999996,-0.07499999999999996,0.0,0.0,0.0
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_20,mopc_hr_official_repo_cvs_adapter,25,20,8-8,713102,leo_rain_weak,mopc_hr_official_repo,strict_same_cell,0.85,0.85,0.0,0.43333333333333335,0.4666666666666667,-0.033333333333333326,0.278,0.27,0.008000000000000007,0.3387066541705717,0.3420814479638009,-0.0033747937932291916,0.41666666666666663,0.3833333333333333,0.033333333333333326,0.0,0.0,0.0
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_5,mopc_hr_official_repo_cvs_adapter,25,5,8-8,713102,leo_clear_weak,mopc_hr_official_repo,strict_same_cell,0.85,0.85,0.0,0.6583333333333333,0.625,0.033333333333333326,0.16,0.178,-0.017999999999999988,0.25743380855397147,0.2770859277708593,-0.01965211921688781,0.19166666666666665,0.22499999999999998,-0.033333333333333326,0.1,0.05,0.05
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_5,mopc_hr_official_repo_cvs_adapter,25,5,8-8,713102,leo_low_elev_weak,mopc_hr_official_repo,strict_same_cell,0.85,0.85,0.0,0.525,0.5333333333333333,-0.008333333333333304,0.162,0.188,-0.025999999999999995,0.24759825327510915,0.27800369685767096,-0.03040544358256181,0.32499999999999996,0.31666666666666665,0.008333333333333304,0.0,0.0,0.0
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_cvs_adapter__k_5,mopc_hr_official_repo_cvs_adapter,25,5,8-8,713102,leo_rain_weak,mopc_hr_official_repo,strict_same_cell,0.85,0.85,0.0,0.5416666666666666,0.5666666666666667,-0.025000000000000022,0.17,0.17,0.0,0.25878220140515223,0.26153846153846155,-0.0027562601333093184,0.30833333333333335,0.2833333333333333,0.025000000000000022,0.0,0.0,0.0
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,mopc_hr_official_repo_sequential5_cvs_adapter,25,1,8-8,713102,leo_clear_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.85,0.85,0.0,0.475,0.8333333333333334,-0.3583333333333334,0.076,0.0,0.076,0.1310344827586207,0.0,0.1310344827586207,0.375,0.016666666666666607,0.3583333333333334,0.0,0.15,-0.15
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,mopc_hr_official_repo_sequential5_cvs_adapter,25,1,8-8,713102,leo_low_elev_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.85,0.85,0.0,0.19166666666666668,0.8166666666666667,-0.625,0.072,0.008,0.064,0.10467762326169405,0.015844785772029104,0.08883283748966495,0.6583333333333333,0.033333333333333326,0.625,0.0,0.4,-0.4
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_1,mopc_hr_official_repo_sequential5_cvs_adapter,25,1,8-8,713102,leo_rain_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.85,0.85,0.0,0.475,0.8333333333333334,-0.3583333333333334,0.058,0.016,0.042,0.10337711069418387,0.03139717425431711,0.07197993643986676,0.375,0.016666666666666607,0.3583333333333334,0.0,0.2,-0.2
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,mopc_hr_official_repo_sequential5_cvs_adapter,25,10,8-8,713102,leo_clear_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.85,0.85,0.0,0.075,0.5166666666666667,-0.4416666666666667,0.206,0.332,-0.12600000000000003,0.1099644128113879,0.4042419481539671,-0.29427753534257917,0.775,0.33333333333333326,0.44166666666666676,0.0,0.0,0.0
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,mopc_hr_official_repo_sequential5_cvs_adapter,25,10,8-8,713102,leo_low_elev_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.85,0.85,0.0,0.03333333333333333,0.44166666666666665,-0.4083333333333333,0.15,0.29,-0.13999999999999999,0.05454545454545455,0.3501138952164009,-0.29556844067094634,0.8166666666666667,0.4083333333333333,0.4083333333333333,0.0,0.0,0.0
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_10,mopc_hr_official_repo_sequential5_cvs_adapter,25,10,8-8,713102,leo_rain_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.85,0.85,0.0,0.025,0.5,-0.475,0.16,0.276,-0.11600000000000002,0.043243243243243246,0.3556701030927835,-0.3124268598495403,0.825,0.35,0.475,0.0,0.0,0.0
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_20,mopc_hr_official_repo_sequential5_cvs_adapter,25,20,8-8,713102,leo_clear_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.85,0.85,0.0,0.008333333333333333,0.44166666666666665,-0.4333333333333333,0.186,0.44,-0.254,0.015951972555746142,0.44083175803402647,-0.4248797854782803,0.8416666666666667,0.4083333333333333,0.43333333333333335,0.0,0.0,0.0
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_20,mopc_hr_official_repo_sequential5_cvs_adapter,25,20,8-8,713102,leo_low_elev_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.85,0.85,0.0,0.0,0.4,-0.4,0.198,0.332,-0.134,0.0,0.3628415300546448,-0.3628415300546448,0.85,0.44999999999999996,0.4,0.0,0.0,0.0
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_20,mopc_hr_official_repo_sequential5_cvs_adapter,25,20,8-8,713102,leo_rain_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.85,0.85,0.0,0.025,0.4666666666666667,-0.44166666666666665,0.168,0.27,-0.10200000000000001,0.04352331606217617,0.3420814479638009,-0.2985581319016247,0.825,0.3833333333333333,0.44166666666666665,0.0,0.0,0.0
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_5,mopc_hr_official_repo_sequential5_cvs_adapter,25,5,8-8,713102,leo_clear_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.85,0.85,0.0,0.4666666666666667,0.625,-0.15833333333333333,0.076,0.178,-0.102,0.13071253071253072,0.2770859277708593,-0.14637339705832855,0.3833333333333333,0.22499999999999998,0.15833333333333333,0.0,0.05,-0.05
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_5,mopc_hr_official_repo_sequential5_cvs_adapter,25,5,8-8,713102,leo_low_elev_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.85,0.85,0.0,0.5,0.5333333333333333,-0.033333333333333326,0.072,0.188,-0.116,0.1258741258741259,0.27800369685767096,-0.15212957098354507,0.35,0.31666666666666665,0.033333333333333326,0.0,0.0,0.0
rx_8_8__seed_713102__new_25__mopc_hr_official_repo_sequential5_cvs_adapter__k_5,mopc_hr_official_repo_sequential5_cvs_adapter,25,5,8-8,713102,leo_rain_weak,mopc_hr_official_repo,single_stage_reference_not_equivalent,0.85,0.85,0.0,0.4083333333333333,0.5666666666666667,-0.15833333333333333,0.072,0.17,-0.09800000000000002,0.12241498959056209,0.26153846153846155,-0.13912347194789948,0.44166666666666665,0.2833333333333333,0.15833333333333333,0.0,0.0,0.0
rx_8_8__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,3,1,8-8,713102,leo_clear_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.15,0.8583333333333333,-0.7083333333333333,0.3,0.0,0.3,0.2,0.0,0.2,0.7083333333333333,0.0,0.7083333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,3,1,8-8,713102,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,3,1,8-8,713102,leo_rain_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,3,10,8-8,713102,leo_clear_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,3,10,8-8,713102,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,3,10,8-8,713102,leo_rain_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,3,20,8-8,713102,leo_clear_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0
rx_8_8__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,3,20,8-8,713102,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0
rx_8_8__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,3,20,8-8,713102,leo_rain_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.8583333333333333,0.8583333333333333,0.0,0.0,0.0,0.0
rx_8_8__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,3,5,8-8,713102,leo_clear_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,3,5,8-8,713102,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713102__new_3__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,3,5,8-8,713102,leo_rain_weak,csil_official_repo,strict_same_cell,0.8583333333333333,0.8583333333333333,0.0,0.0,0.8583333333333333,-0.8583333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.8583333333333333,0.0,0.8583333333333333,0.0,0.3,-0.3
rx_8_8__seed_713103__new_1__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,1,1,8-8,713103,leo_clear_weak,csil_official_repo,strict_same_cell,0.85,0.85,0.0,0.0,0.85,-0.85,1.0,0.0,1.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.3,-0.3
rx_8_8__seed_713103__new_1__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,1,1,8-8,713103,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.85,0.85,0.0,0.0,0.85,-0.85,1.0,0.0,1.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.3,-0.3
rx_8_8__seed_713103__new_1__csil_official_repo_corefix_cvs_adapter__k_1,csil_official_repo_corefix_cvs_adapter,1,1,8-8,713103,leo_rain_weak,csil_official_repo,strict_same_cell,0.85,0.85,0.0,0.0,0.85,-0.85,1.0,0.0,1.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.3,-0.3
rx_8_8__seed_713103__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,10,8-8,713103,leo_clear_weak,csil_official_repo,strict_same_cell,0.85,0.85,0.0,0.0,0.85,-0.85,1.0,0.0,1.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.3,-0.3
rx_8_8__seed_713103__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,10,8-8,713103,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.85,0.85,0.0,0.0,0.85,-0.85,1.0,0.0,1.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.3,-0.3
rx_8_8__seed_713103__new_1__csil_official_repo_corefix_cvs_adapter__k_10,csil_official_repo_corefix_cvs_adapter,1,10,8-8,713103,leo_rain_weak,csil_official_repo,strict_same_cell,0.85,0.85,0.0,0.0,0.85,-0.85,1.0,0.0,1.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.3,-0.3
rx_8_8__seed_713103__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,20,8-8,713103,leo_clear_weak,csil_official_repo,strict_same_cell,0.85,0.85,0.0,0.0,0.85,-0.85,1.0,0.0,1.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.3,-0.3
rx_8_8__seed_713103__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,20,8-8,713103,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.85,0.85,0.0,0.0,0.85,-0.85,1.0,0.0,1.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.3,-0.3
rx_8_8__seed_713103__new_1__csil_official_repo_corefix_cvs_adapter__k_20,csil_official_repo_corefix_cvs_adapter,1,20,8-8,713103,leo_rain_weak,csil_official_repo,strict_same_cell,0.85,0.85,0.0,0.0,0.85,-0.85,1.0,0.0,1.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.3,-0.3
rx_8_8__seed_713103__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,5,8-8,713103,leo_clear_weak,csil_official_repo,strict_same_cell,0.85,0.85,0.0,0.0,0.85,-0.85,1.0,0.0,1.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.3,-0.3
rx_8_8__seed_713103__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,5,8-8,713103,leo_low_elev_weak,csil_official_repo,strict_same_cell,0.85,0.85,0.0,0.0,0.85,-0.85,1.0,0.0,1.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.3,-0.3
rx_8_8__seed_713103__new_1__csil_official_repo_corefix_cvs_adapter__k_5,csil_official_repo_corefix_cvs_adapter,1,5,8-8,713103,leo_rain_weak,csil_official_repo,strict_same_cell,0.85,0.85,0.0,0.0,0.85,-0.85,1.0,0.0,1.0,0.0,0.0,0.0,0.85,0.0,0.85,0.0,0.3,-0.3
